Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RW_ELINK_PROCESSORS_ALL_w23,,8,RW,,,,I2C_RW_CM_UserDef_x12_08,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w24,,8,RW,,,,I2C_RW_CM_UserDef_x12_08,0,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w24,,8,RW,,,,I2C_RW_CM_UserDef_x12_09,2,6,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w25,,8,RW,,,,I2C_RW_CM_UserDef_x12_09,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w25,,8,RW,,,,I2C_RW_CM_UserDef_x12_10,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w26,,8,RW,,,,I2C_RW_CM_UserDef_x12_10,0,6,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w26,,8,RW,,,,I2C_RW_CM_UserDef_x12_11,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w27,,8,RW,,,,I2C_RW_CM_UserDef_x12_11,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w28,,8,RW,,,,I2C_RW_eRX_Mask_HT,0,8,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to mask HT mismatch error from sub-packet F- and E-bit formation
RW_ELINK_PROCESSORS_ALL_w29,,8,RW,,,,I2C_RW_eRX_Mask_HT,0,4,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to mask HT mismatch error from sub-packet F- and E-bit formation
RW_ELINK_PROCESSORS_ALL_w29,,8,RW,,,,RSVD3,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w30,,8,RW,,,,I2C_RW_eRX_Mask_EBO,0,8,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to mask EBO mismatch error from sub-packet F- and E-bit formation
RW_ELINK_PROCESSORS_ALL_w31,,8,RW,,,,I2C_RW_eRX_Mask_EBO,0,4,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to mask EBO mismatch error from sub-packet F- and E-bit formation
RW_ELINK_PROCESSORS_ALL_w31,,8,RW,,,,RSVD4,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w32,,8,RW,,,,I2C_RW_eRX_Mask_CRC,0,8,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to mask CRC mismatch error from sub-packet F- and E-bit formation
RW_ELINK_PROCESSORS_ALL_w33,,8,RW,,,,I2C_RW_eRX_Mask_CRC,0,4,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to mask CRC mismatch error from sub-packet F- and E-bit formation
RW_ELINK_PROCESSORS_ALL_w33,,8,RW,,,,RSVD5,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w34,,8,RW,,,,I2C_RW_eRX_Override_SubP_Suppress,0,8,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to override HT/EBO/CRC masks
RW_ELINK_PROCESSORS_ALL_w35,,8,RW,,,,I2C_RW_eRX_Override_SubP_Suppress,0,4,,0x0,TRUE,FALSE,FALSE,,,12-bit (one for each ERX) each bit set to a 1 to override HT/EBO/CRC masks
RW_ELINK_PROCESSORS_ALL_w35,,8,RW,,,,RSVD6,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w36,,8,RW,,,,I2C_RW_Veto_Pass1_Fail0,0,8,,0x3,TRUE,FALSE,FALSE,,,16-bit vector to select which event status results will veto a packet
RW_ELINK_PROCESSORS_ALL_w37,,8,RW,,,,I2C_RW_Veto_Pass1_Fail0,0,8,,0x3,TRUE,FALSE,FALSE,,,16-bit vector to select which event status results will veto a packet
RO_ELINK_PROCESSORS_ALL_w0,,8,RO,,,,I2C_RO_Status_selectedCM_eRX0,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w1,,8,RO,,,,I2C_RO_Status_selectedCM_eRX0,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w1,,8,RO,,,,I2C_RO_Status_selectedCM_eRX1,2,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w2,,8,RO,,,,I2C_RO_Status_selectedCM_eRX1,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w2,,8,RO,,,,I2C_RO_Status_selectedCM_eRX2,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w3,,8,RO,,,,I2C_RO_Status_selectedCM_eRX2,0,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w3,,8,RO,,,,I2C_RO_Status_selectedCM_eRX3,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w4,,8,RO,,,,I2C_RO_Status_selectedCM_eRX3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w5,,8,RO,,,,I2C_RO_Status_selectedCM_eRX4,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w6,,8,RO,,,,I2C_RO_Status_selectedCM_eRX4,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w6,,8,RO,,,,I2C_RO_Status_selectedCM_eRX5,2,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w7,,8,RO,,,,I2C_RO_Status_selectedCM_eRX5,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w7,,8,RO,,,,I2C_RO_Status_selectedCM_eRX6,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w8,,8,RO,,,,I2C_RO_Status_selectedCM_eRX6,0,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w8,,8,RO,,,,I2C_RO_Status_selectedCM_eRX7,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w9,,8,RO,,,,I2C_RO_Status_selectedCM_eRX7,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w10,,8,RO,,,,I2C_RO_Status_selectedCM_eRX8,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w11,,8,RO,,,,I2C_RO_Status_selectedCM_eRX8,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w11,,8,RO,,,,I2C_RO_Status_selectedCM_eRX9,2,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w12,,8,RO,,,,I2C_RO_Status_selectedCM_eRX9,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w12,,8,RO,,,,I2C_RO_Status_selectedCM_eRX10,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w13,,8,RO,,,,I2C_RO_Status_selectedCM_eRX10,0,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w13,,8,RO,,,,I2C_RO_Status_selectedCM_eRX11,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w14,,8,RO,,,,I2C_RO_Status_selectedCM_eRX11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w15,,8,RO,,,,I2C_RO_Status_CM_ROC0,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w16,,8,RO,,,,I2C_RO_Status_CM_ROC0,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w16,,8,RO,,,,I2C_RO_Status_CM_ROC1,2,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w17,,8,RO,,,,I2C_RO_Status_CM_ROC1,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w17,,8,RO,,,,I2C_RO_Status_CM_ROC2,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w18,,8,RO,,,,I2C_RO_Status_CM_ROC2,0,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w18,,8,RO,,,,I2C_RO_Status_CM_ROC3,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w19,,8,RO,,,,I2C_RO_Status_CM_ROC3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w20,,8,RO,,,,I2C_RO_Status_CM_ROC4,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w21,,8,RO,,,,I2C_RO_Status_CM_ROC4,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w21,,8,RO,,,,I2C_RO_Status_CM_ROC5,2,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w22,,8,RO,,,,I2C_RO_Status_CM_ROC5,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w22,,8,RO,,,,I2C_RO_Status_CM_MOD,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w23,,8,RO,,,,I2C_RO_Status_CM_MOD,0,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w23,,8,RO,,,,I2C_RO_Status_Raw_v_Selected_matchSet,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w24,,8,RO,,,,I2C_RO_Status_Raw_v_Selected_matchSet,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w25,,8,RO,,,,I2C_RO_Status_Raw_v_Selected_matchSet,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w25,,8,RO,,,,RSVD0,2,6,,0x0,FALSE,TRUE,TRUE,,,
RO_ELINK_PROCESSORS_ALL_w26,,8,RO,,,,tmr_err_cnt_elink_processors,0,8,,0x0,TRUE,FALSE,TRUE,,,
RW_PINGPONG_SRAM_ALL_w0,,8,RW,,,,I2C_RW_Interface_Select,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_PINGPONG_SRAM_ALL_w0,,8,RW,,,,RSVD0,5,3,,0x0,FALSE,TRUE,FALSE,,,
RO_PINGPONG_SRAM_ALL_w0,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test1,0,8,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test1 (Data=Addr)
RO_PINGPONG_SRAM_ALL_w1,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test1,0,4,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test1 (Data=Addr)
RO_PINGPONG_SRAM_ALL_w1,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test2,4,4,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test2 (Data=5A)
RO_PINGPONG_SRAM_ALL_w2,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test2,0,8,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test2 (Data=5A)
RO_PINGPONG_SRAM_ALL_w3,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test3,0,8,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test2 (Data=A5)
RO_PINGPONG_SRAM_ALL_w4,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test3,0,4,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test2 (Data=A5)
RO_PINGPONG_SRAM_ALL_w4,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test4,4,4,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test2 (Data=00)
RO_PINGPONG_SRAM_ALL_w5,,8,RO,,,,I2C_RO_SRAM_BIST_Result_Test4,0,8,,0x0,TRUE,FALSE,TRUE,,,12-bit (one for each pingPong SRAM bank) indicating which passed (=1) or failed (=0) BIST Test2 (Data=00)
RO_PINGPONG_SRAM_ALL_w6,,8,RO,,,,I2C_RO_Status_ppState,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w6,,8,RO,,,,I2C_RO_Status_Read_State,2,6,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_dataAvailable,0,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_EmptyH_Available,1,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_ppFinished,2,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_Start_Readout,3,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_ppFlush,4,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_Bad_PP_Read_State,5,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_EmptyH_FIFO_Read,6,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w7,,8,RO,,,,I2C_RO_Status_Pong_RW,7,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w8,,8,RO,,,,I2C_RO_Status_Pong_RW,0,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w8,,8,RO,,,,I2C_RO_Status_EmptyH_FIFO_full,1,1,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w8,,8,RO,,,,I2C_RO_Status_EmptyH_FIFO_count,2,3,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w8,,8,RO,,,,RSVD0,5,3,,0x0,FALSE,TRUE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w9,,8,RO,,,,I2C_RO_Status_Interface1,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w10,,8,RO,,,,I2C_RO_Status_Interface1,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w11,,8,RO,,,,I2C_RO_Status_Interface2,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w12,,8,RO,,,,I2C_RO_Status_Interface2,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w13,,8,RO,,,,I2C_RO_Status_Interface3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w14,,8,RO,,,,I2C_RO_Status_Interface3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w15,,8,RO,,,,I2C_RO_Status_Interface3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w16,,8,RO,,,,I2C_RO_Status_Interface3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w17,,8,RO,,,,I2C_RO_Status_Interface3,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_PINGPONG_SRAM_ALL_w18,,8,RO,,,,tmr_err_cnt_pingpong_sram_bist_ctrl,0,8,,0x0,TRUE,FALSE,TRUE,,,
RW_ZERO_SUPPRESS_COMMON_ALL_w0,,8,RW,,,,ZS_ce,0,8,,0x0,TRUE,FALSE,FALSE,,,Channel Processor constant
RW_ZERO_SUPPRESS_COMMON_ALL_w1,,8,RW,,,,ZS_ce,0,2,,0x0,TRUE,FALSE,FALSE,,,Channel Processor constant
RW_ZERO_SUPPRESS_COMMON_ALL_w1,,8,RW,,,,RSVD0,2,6,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w0,,8,RW,,,,ZS_lambda_00,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w0,,8,RW,,,,ZS_kapa_00,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w1,,8,RW,,,,ZS_kapa_00,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w1,,8,RW,,,,ZS_c_i_00,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w2,,8,RW,,,,ZS_c_i_00,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w2,,8,RW,,,,ZS_pass_i_00,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w2,,8,RW,,,,ZS_mask_i_00,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w2,,8,RW,,,,RSVD0,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w3,,8,RW,,,,ZS_lambda_01,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w3,,8,RW,,,,ZS_kapa_01,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w4,,8,RW,,,,ZS_kapa_01,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w4,,8,RW,,,,ZS_c_i_01,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w5,,8,RW,,,,ZS_c_i_01,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w5,,8,RW,,,,ZS_pass_i_01,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w5,,8,RW,,,,ZS_mask_i_01,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w5,,8,RW,,,,RSVD1,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w6,,8,RW,,,,ZS_lambda_02,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w6,,8,RW,,,,ZS_kapa_02,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w7,,8,RW,,,,ZS_kapa_02,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w7,,8,RW,,,,ZS_c_i_02,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w8,,8,RW,,,,ZS_c_i_02,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w8,,8,RW,,,,ZS_pass_i_02,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w8,,8,RW,,,,ZS_mask_i_02,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w8,,8,RW,,,,RSVD2,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w9,,8,RW,,,,ZS_lambda_03,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w9,,8,RW,,,,ZS_kapa_03,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w10,,8,RW,,,,ZS_kapa_03,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w10,,8,RW,,,,ZS_c_i_03,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w11,,8,RW,,,,ZS_c_i_03,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w11,,8,RW,,,,ZS_pass_i_03,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w11,,8,RW,,,,ZS_mask_i_03,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w11,,8,RW,,,,RSVD3,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w12,,8,RW,,,,ZS_lambda_04,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w12,,8,RW,,,,ZS_kapa_04,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w13,,8,RW,,,,ZS_kapa_04,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w13,,8,RW,,,,ZS_c_i_04,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w14,,8,RW,,,,ZS_c_i_04,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w14,,8,RW,,,,ZS_pass_i_04,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w14,,8,RW,,,,ZS_mask_i_04,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w14,,8,RW,,,,RSVD4,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w15,,8,RW,,,,ZS_lambda_05,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w15,,8,RW,,,,ZS_kapa_05,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w16,,8,RW,,,,ZS_kapa_05,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w16,,8,RW,,,,ZS_c_i_05,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w17,,8,RW,,,,ZS_c_i_05,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w17,,8,RW,,,,ZS_pass_i_05,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w17,,8,RW,,,,ZS_mask_i_05,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w17,,8,RW,,,,RSVD5,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w18,,8,RW,,,,ZS_lambda_06,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w18,,8,RW,,,,ZS_kapa_06,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w19,,8,RW,,,,ZS_kapa_06,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w19,,8,RW,,,,ZS_c_i_06,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w20,,8,RW,,,,ZS_c_i_06,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w20,,8,RW,,,,ZS_pass_i_06,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w20,,8,RW,,,,ZS_mask_i_06,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w20,,8,RW,,,,RSVD6,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w21,,8,RW,,,,ZS_lambda_07,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w21,,8,RW,,,,ZS_kapa_07,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w22,,8,RW,,,,ZS_kapa_07,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w22,,8,RW,,,,ZS_c_i_07,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w23,,8,RW,,,,ZS_c_i_07,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w23,,8,RW,,,,ZS_pass_i_07,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w23,,8,RW,,,,ZS_mask_i_07,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w23,,8,RW,,,,RSVD7,7,1,,0x0,FALSE,TRUE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w24,,8,RW,,,,ZS_lambda_08,0,7,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w24,,8,RW,,,,ZS_kapa_08,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w25,,8,RW,,,,ZS_kapa_08,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w25,,8,RW,,,,ZS_c_i_08,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w26,,8,RW,,,,ZS_c_i_08,0,5,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w26,,8,RW,,,,ZS_pass_i_08,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w26,,8,RW,,,,ZS_mask_i_08,6,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ZERO_SUPPRESS_xx_ALL_w26,,8,RW,,,,RSVD8,7,1,,0x0,FALSE,TRUE,FALSE,,,
